state,year_label,substance_name,air_total_emission_kg_sum,water_emission_kg_sum,land_emission_kg_sum,facility_count
ACT,2007-2008,Chromium (III) compounds,0.64814750135,6.8,0.0,6
ACT,2007-2008,Cobalt & compounds,0.01209041592,0.0,0.0,4
ACT,2007-2008,Copper & compounds,6.7463998028,22.0,0.0,6
ACT,2007-2008,Cumene (1-methylethylbenzene),20.8,0.0,0.0,3
ACT,2007-2008,Cyclohexane,62.1,0.0,0.0,3
ACT,2007-2008,Dichloromethane,0.0,0.3,0.0,1
ACT,2007-2008,Ethanol,13271.8,0.0,0.0,2
ACT,2007-2008,Ethylbenzene,41.1,0.0,0.0,3
ACT,2007-2008,Fluoride compounds,2.278,18622.23,42.11,4
ACT,2007-2008,Formaldehyde (methyl aldehyde),0.06308,0.0,0.0,1
ACT,2007-2008,Hydrochloric acid,32.535000000000004,0.0,0.0,2
ACT,2007-2008,Hydrogen sulfide,10341.8,0.0,0.0,1
ACT,2007-2008,Lead & compounds,18.994191188600002,0.6,0.0,6
ACT,2007-2008,Manganese & compounds,0.056605129080000004,157.3,0.0,5
ACT,2007-2008,Mercury & compounds,4.99460689629,0.3,0.0,7
ACT,2007-2008,Nickel & compounds,0.8018777743,34.6,0.0,6
ACT,2007-2008,Oxides of Nitrogen,118196.55973400001,0.0,0.0,14
ACT,2007-2008,Particulate Matter ≤10.0 µm (PM10),11470.008818,0.0,0.0,14
ACT,2007-2008,Particulate Matter ≤2.5 µm (PM2.5),3562.269568,0.0,0.0,12
ACT,2007-2008,Polychlorinated dioxins and furans (TEQ),7.135036317000001e-07,0.0,0.0,4
ACT,2007-2008,Polycyclic aromatic hydrocarbons (B[a]Peq),22.157675680900002,0.0,0.0,12
ACT,2007-2008,Selenium & compounds,0.262956016531,6.3,0.0,5
ACT,2007-2008,Sulfur dioxide,2547.32248144,0.0,0.0,13
ACT,2007-2008,Toluene (methylbenzene),1766.522244,0.0,0.0,4
ACT,2007-2008,Total Nitrogen,0.0,744185.5,0.0,3
ACT,2007-2008,Total Phosphorus,0.0,5193.6,0.0,2
ACT,2007-2008,Total Volatile Organic Compounds,95122.19594089,0.0,0.0,20
ACT,2007-2008,Xylenes (individual or mixed isomers),184.015604,0.0,0.0,4
ACT,2007-2008,Zinc and compounds,4.2659933445,31.5,0.0,5
ACT,2007-2008,n-Hexane,1211.6,0.0,0.0,3
ACT,2008-2009,Ammonia (total),2.05,102877.0,208.12,2
ACT,2008-2009,Arsenic & compounds,0.38861883068499997,1.4,0.0,8
ACT,2008-2009,Benzene,203.1,0.0,0.0,3
ACT,2008-2009,Beryllium & compounds,0.160231890657,0.0,0.0,7
ACT,2008-2009,Cadmium & compounds,3.6922693391,0.1,0.0,8
ACT,2008-2009,Carbon monoxide,141769.95329,0.0,0.0,15
ACT,2008-2009,Chlorine & compounds,0.0,1930.9,10.36,2
ACT,2008-2009,Chloroform (trichloromethane),0.0,0.3,0.0,1
ACT,2008-2009,Chromium (III) compounds,0.54024299435,2.8,0.0,8
ACT,2008-2009,Cobalt & compounds,0.01569622632,0.0,0.0,6
ACT,2008-2009,Copper & compounds,13.0741078248,19.4,0.0,8
ACT,2008-2009,Cumene (1-methylethylbenzene),14.1,0.0,0.0,3
ACT,2008-2009,Cyclohexane,27.5,0.0,0.0,3
ACT,2008-2009,Dichloromethane,0.0,0.3,0.0,1
ACT,2008-2009,Ethanol,7958.8,0.0,0.0,2
ACT,2008-2009,Ethylbenzene,29.6,0.0,0.0,3
ACT,2008-2009,Fluoride compounds,1.8179999999999998,19061.58,42.86,4
ACT,2008-2009,Hydrochloric acid,25.968,0.0,0.0,2
ACT,2008-2009,Hydrogen sulfide,10.1,0.0,0.0,1
ACT,2008-2009,Lead & compounds,22.5963250276,0.3,0.0,8
ACT,2008-2009,Magnesium oxide fume,36.9,0.0,0.0,1
ACT,2008-2009,Manganese & compounds,0.07349174368,27.8,0.0,7
ACT,2008-2009,Mercury & compounds,3.15112454209,0.1,0.0,9
ACT,2008-2009,Nickel & compounds,0.9349203943,25.0,0.0,8
ACT,2008-2009,Oxides of Nitrogen,114264.17294,0.0,0.0,15
ACT,2008-2009,Particulate Matter ≤10.0 µm (PM10),15778.616919999999,0.0,0.0,15
ACT,2008-2009,Particulate Matter ≤2.5 µm (PM2.5),5113.28392,0.0,0.0,12
ACT,2008-2009,Polychlorinated dioxins and furans (TEQ),9.543217615e-07,0.0,0.0,6
ACT,2008-2009,Polycyclic aromatic hydrocarbons (B[a]Peq),8.9487525691,0.0,0.0,13
ACT,2008-2009,Selenium & compounds,0.2367599992365,5.5,0.0,7
ACT,2008-2009,Sulfur dioxide,2470.009485,0.0,0.0,14
ACT,2008-2009,Toluene (methylbenzene),576.3,0.0,0.0,3
ACT,2008-2009,Total Nitrogen,0.0,745703.63,0.0,3
ACT,2008-2009,Total Phosphorus,0.0,8248.0,0.0,2
ACT,2008-2009,Total Volatile Organic Compounds,76583.815043,0.0,0.0,20
ACT,2008-2009,Xylenes (individual or mixed isomers),134.8,0.0,0.0,3
ACT,2008-2009,Zinc and compounds,5.5391494645,14.0,0.0,7
ACT,2008-2009,n-Hexane,996.8000000000001,0.0,0.0,3
ACT,2009-2010,"1,3-Butadiene (vinyl ethylene)",0.52038,0.0,0.0,1
ACT,2009-2010,Ammonia (total),22.6,11574.0,21.59,2
ACT,2009-2010,Arsenic & compounds,0.69679122606575,1.2,0.0,10
ACT,2009-2010,Benzene,161.44327741031,0.0,0.0,4
ACT,2009-2010,Beryllium & compounds,0.18028096348215,0.0,0.0,8
ACT,2009-2010,Cadmium & compounds,1.9371896490450002,0.1,0.0,10
ACT,2009-2010,Carbon monoxide,156740.875573,0.0,0.0,15
ACT,2009-2010,Chlorine & compounds,0.0,2147.68,10.870000000000001,2
ACT,2009-2010,Chloroform (trichloromethane),0.0,1.2,0.0,1
ACT,2009-2010,Chromium (III) compounds,3.0174305195825,2.4,0.0,10
ACT,2009-2010,Chromium (VI) compounds,3.62,0.0,0.0,1
ACT,2009-2010,Cobalt & compounds,0.019082426484,0.0,0.0,7
ACT,2009-2010,Copper & compounds,6.85883569506,21.0,0.0,10
ACT,2009-2010,Cumene (1-methylethylbenzene),17.36748484232,0.0,0.0,3
ACT,2009-2010,Cyclohexane,103.69128350322,0.0,0.0,3
ACT,2009-2010,Dichloromethane,0.0,18.8,0.0,1
ACT,2009-2010,Ethanol,8813.33331349,0.0,0.0,3
ACT,2009-2010,Ethylbenzene,100.15640783975,0.0,0.0,3
ACT,2009-2010,Fluoride compounds,452.02,17133.29,36.5,2
ACT,2009-2010,Hydrochloric acid,41.053,0.0,0.0,3
ACT,2009-2010,Hydrogen sulfide,10.0,0.0,0.0,1
ACT,2009-2010,Lead & compounds,6.468603788495,0.2,0.0,12
ACT,2009-2010,Magnesium oxide fume,14.01,0.0,0.0,1
ACT,2009-2010,Manganese & compounds,0.089043811266,26.0,0.0,8
ACT,2009-2010,Mercury & compounds,3.6907313372955,0.1,0.0,10
ACT,2009-2010,Nickel & compounds,8.790605464985,14.0,0.0,10
ACT,2009-2010,Oxides of Nitrogen,119709.28129500001,0.0,0.0,15
ACT,2009-2010,Particulate Matter ≤10.0 µm (PM10),7901.668954,0.0,0.0,15
ACT,2009-2010,Particulate Matter ≤2.5 µm (PM2.5),5391.147244,0.0,0.0,14
ACT,2009-2010,Polychlorinated dioxins and furans (TEQ),3.1418969791925e-05,0.0,0.0,7
ACT,2009-2010,Polycyclic aromatic hydrocarbons (B[a]Peq),13.319671161095,0.0,0.0,14
ACT,2009-2010,Selenium & compounds,0.005543625628575,2.4,0.0,8
ACT,2009-2010,Sulfur dioxide,7593.640389100399,0.0,0.0,15
ACT,2009-2010,Toluene (methylbenzene),831.0104341374,0.0,0.0,4
ACT,2009-2010,Total Nitrogen,0.0,590641.0,0.0,2
ACT,2009-2010,Total Phosphorus,0.0,6599.0,0.0,2
ACT,2009-2010,Total Volatile Organic Compounds,45590.696770625465,0.0,0.0,21
ACT,2009-2010,Xylenes (individual or mixed isomers),598.10084251144,0.0,0.0,4
ACT,2009-2010,Zinc and compounds,6.710704708275,31.0,0.0,8
ACT,2009-2010,n-Hexane,957.41173405284,0.0,0.0,3
ACT,2010-2011,"1,3-Butadiene (vinyl ethylene)",7.538971,0.0,0.0,2
ACT,2010-2011,Acetaldehyde,0.0026,0.0,0.0,1
ACT,2010-2011,Ammonia (total),28.38,2332.0,0.0,2
ACT,2010-2011,Arsenic & compounds,1.4978118161136498,1.3,0.0,9
ACT,2010-2011,Benzene,78.973606339,0.0,0.0,6
ACT,2010-2011,Beryllium & compounds,0.16028709170253,0.0,0.0,8
ACT,2010-2011,Cadmium & compounds,4.042799360239,0.1,0.0,9
ACT,2010-2011,Carbon monoxide,325896.5852346,0.0,0.0,17
ACT,2010-2011,Chlorine & compounds,0.0,3179.0,7.5,2
ACT,2010-2011,Chloroform (trichloromethane),0.0,0.1,0.0,1
ACT,2010-2011,Chromium (III) compounds,2.3445308438714996,2.7,0.0,9
ACT,2010-2011,Chromium (VI) compounds,0.20004145,0.0,0.0,2
ACT,2010-2011,Cobalt & compounds,0.0194339016328,0.0,0.0,7
ACT,2010-2011,Copper & compounds,9.033172614251999,13.0,0.0,9
ACT,2010-2011,Cumene (1-methylethylbenzene),14.690804353099999,0.0,0.0,2
ACT,2010-2011,Cyclohexane,16.23142780405,0.0,0.0,2
ACT,2010-2011,Dichloromethane,0.0,0.1,0.0,1
ACT,2010-2011,Ethanol,9568.71845495,0.0,0.0,3
ACT,2010-2011,Ethylbenzene,16.45003882055,0.0,0.0,4
ACT,2010-2011,Fluoride compounds,105.66499999999999,16655.22,29.560000000000002,3
ACT,2010-2011,Formaldehyde (methyl aldehyde),0.0038,0.0,0.0,1
ACT,2010-2011,Hydrochloric acid,11.04,0.0,0.0,1
ACT,2010-2011,Hydrogen sulfide,11.0,0.0,0.0,1
ACT,2010-2011,Lead & compounds,11.635123219574,0.3,0.0,10
ACT,2010-2011,Magnesium oxide fume,81.99,0.0,0.0,1
ACT,2010-2011,Manganese & compounds,0.0909859974172,37.0,0.0,8
ACT,2010-2011,Mercury & compounds,6.215085983316101,0.1,0.0,11
ACT,2010-2011,Nickel & compounds,1.2293063421869999,10.6,0.0,9
ACT,2010-2011,Oxides of Nitrogen,175424.92572620002,0.0,0.0,17
ACT,2010-2011,Particulate Matter ≤10.0 µm (PM10),23550.42990304,0.0,0.0,15
ACT,2010-2011,Particulate Matter ≤2.5 µm (PM2.5),11731.03826444,0.0,0.0,14
ACT,2010-2011,Polychlorinated dioxins and furans (TEQ),1.181493087335e-06,0.0,0.0,7
ACT,2010-2011,Polycyclic aromatic hydrocarbons (B[a]Peq),9.518354834547,0.0,0.0,15
ACT,2010-2011,Selenium & compounds,0.005664540203765,2.7,0.0,8
ACT,2010-2011,Sulfur dioxide,21891.03199373368,0.0,0.0,17
ACT,2010-2011,Toluene (methylbenzene),136.99939493933,0.0,0.0,5
ACT,2010-2011,Total Nitrogen,0.0,696153.0,0.0,2
ACT,2010-2011,Total Phosphorus,0.0,6256.0,0.0,2
ACT,2010-2011,Total Volatile Organic Compounds,25236.32170965488,0.0,0.0,24
ACT,2010-2011,Xylenes (individual or mixed isomers),74.12584366443,0.0,0.0,5
ACT,2010-2011,Zinc and compounds,6.4191384585049995,29.0,0.0,8
ACT,2010-2011,n-Hexane,206.51362845545,0.0,0.0,4
ACT,2011-2012,"1,1,2-Trichloroethane",0.384085888627158,0.0,0.0,1
ACT,2011-2012,"1,2-Dichloroethane",0.205564169624331,0.0,0.0024235643328841,1
ACT,2011-2012,"1,3-Butadiene (vinyl ethylene)",0.0896496,0.0,0.0,2
ACT,2011-2012,Acetaldehyde,0.00473703,0.0,0.0,2
ACT,2011-2012,Acetone,7.65180038288997,0.0,0.0,1
ACT,2011-2012,Acetonitrile,1.00725187419633,0.0,0.0,1
ACT,2011-2012,Acrylonitrile (2-propenenitrile),6.60439708544359,0.0,0.0,1
ACT,2011-2012,Ammonia (total),16.82,3453.0,50.8948509905661,3
ACT,2011-2012,Antimony & compounds,0.0,0.0,0.015995524597035,1
ACT,2011-2012,Arsenic & compounds,0.657601354149025,1.6,0.00339299006603774,10
ACT,2011-2012,Benzene,73.21830140077559,0.0,0.00896718803167116,6
ACT,2011-2012,Beryllium & compounds,0.17045954600530502,0.0,0.00116331087978437,9
ACT,2011-2012,Cadmium & compounds,2.2805342617795,0.06,0.00339299006603774,10
ACT,2011-2012,Carbon disulfide,0.220057100301601,0.0,0.0,1
ACT,2011-2012,Carbon monoxide,644494.1049532532,0.0,0.0,19
ACT,2011-2012,Chlorine & compounds,0.0,3184.95,150.430295640162,3
ACT,2011-2012,Chloroethane (ethyl chloride),4.64380884757968,0.0,0.0,1
ACT,2011-2012,Chloroform (trichloromethane),0.154022472288164,0.3,0.00702833656536388,2
ACT,2011-2012,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.000123601780977089,1
ACT,2011-2012,Chromium (III) compounds,3.7720308387057497,3.1,0.0101789701981132,11
ACT,2011-2012,Chromium (VI) compounds,0.0696099114,0.0,0.00436241579919138,3
ACT,2011-2012,Cobalt & compounds,0.0192534495868,0.0,0.0,7
ACT,2011-2012,Copper & compounds,9.961636903181999,18.7,0.0130872473975741,10
ACT,2011-2012,Cumene (1-methylethylbenzene),10.20840658749816,0.0,0.0,3
ACT,2011-2012,Cyclohexane,36.951323543167454,0.0,0.0,3
ACT,2011-2012,Dichloromethane,9.51853810262943,0.3,0.1066368306469,2
ACT,2011-2012,Ethanol,9093.450840349677,0.0,0.0,3
ACT,2011-2012,Ethyl acetate,3.25720634344933,0.0,0.0,1
ACT,2011-2012,Ethylbenzene,22.303937428482598,0.0,0.0140566731307278,4
ACT,2011-2012,Fluoride compounds,84.033,21107.43,40.160000000000004,4
ACT,2011-2012,Formaldehyde (methyl aldehyde),253.51877671264202,0.0,0.0,3
ACT,2011-2012,Hydrochloric acid,11.89518382220055,0.0,0.0,2
ACT,2011-2012,Hydrogen sulfide,32.348295633312,0.0,0.0,2
ACT,2011-2012,Lead & compounds,32.093322555849,1.6,0.0152684552971698,11
ACT,2011-2012,Magnesium oxide fume,42.05,0.0,0.0,1
ACT,2011-2012,Manganese & compounds,15.4704919921582,109.1,0.0,9
ACT,2011-2012,Mercury & compounds,7.411064787587294,0.2,0.000145413859973046,13
ACT,2011-2012,Methyl ethyl ketone,10.0531914255589,0.0,0.0,1
ACT,2011-2012,Methyl isobutyl ketone,3.68296968225758,0.0,0.0,1
ACT,2011-2012,Nickel & compounds,7.5168265916175,34.0,0.0412005936590297,11
ACT,2011-2012,Oxides of Nitrogen,396427.0103177381,0.0,0.0,19
ACT,2011-2012,Particulate Matter ≤10.0 µm (PM10),28174.43034711417,0.0,0.0,17
ACT,2011-2012,Particulate Matter ≤2.5 µm (PM2.5),6209.26156797846,0.0,0.0,16
ACT,2011-2012,Phenol,0.0,0.0,0.0920954446495957,1
ACT,2011-2012,Polychlorinated dioxins and furans (TEQ),1.1718798099275e-06,0.0,7.75540586522911e-08,8
ACT,2011-2012,Polycyclic aromatic hydrocarbons (B[a]Peq),14.1601691395465,0.0,6.05891083221024e-05,17
ACT,2011-2012,Selenium & compounds,0.0064951023599025,9.4,0.0,8
ACT,2011-2012,Styrene (ethenylbenzene),0.841711609976599,0.0,0.0,1
ACT,2011-2012,Sulfur dioxide,6632.113427686603,0.0,0.0,19
ACT,2011-2012,Tetrachloroethylene,6.13397524474444,0.0,0.0,1
ACT,2011-2012,Toluene (methylbenzene),161.1784463446545,0.0,0.099366137648248,6
ACT,2011-2012,Total Nitrogen,0.0,595605.0,0.0,2
ACT,2011-2012,Total Phosphorus,0.0,5673.0,0.0,2
ACT,2011-2012,Total Volatile Organic Compounds,46377.325602100034,0.0,0.0,25
ACT,2011-2012,Trichloroethylene,1.9823280656075,0.0,0.0,1
ACT,2011-2012,Vinyl Chloride Monomer,1.61715348875316,0.0,0.00969425733153639,1
ACT,2011-2012,Xylenes (individual or mixed isomers),61.385352673931294,0.0,0.0,6
ACT,2011-2012,Zinc and compounds,9.0335796198005,65.5,0.164802374636119,10
ACT,2011-2012,n-Hexane,158.48415990303198,0.0,0.0,4
ACT,2012-2013,"1,1,2-Trichloroethane",0.410469018,0.0,0.0,1
ACT,2012-2013,"1,2-Dichloroethane",0.219684517,0.0,0.002590041,1
ACT,2012-2013,"1,3-Butadiene (vinyl ethylene)",0.122779,0.0,0.0,1
ACT,2012-2013,Acetaldehyde,0.0042066000000000004,0.0,0.0,2
ACT,2012-2013,Acetone,8.177407923,0.0,0.0,1
ACT,2012-2013,Acetonitrile,1.076440713,0.0,0.0,1
ACT,2012-2013,Acrylonitrile (2-propenenitrile),7.058057758,0.0,0.0,1
ACT,2012-2013,Ammonia (total),3.05,3701.0,54.39085404,3
ACT,2012-2013,Antimony & compounds,0.0,0.0,0.017094268,1
ACT,2012-2013,Arsenic & compounds,0.36873480721155,0.1,0.003626057,10
ACT,2012-2013,Benzene,63.5672838196,0.0,0.00958315,6
ACT,2012-2013,Beryllium & compounds,0.15048676913290998,0.0,0.00124322,9
ACT,2012-2013,Cadmium & compounds,6.816634073433,0.2,0.003626057,10
ACT,2012-2013,Carbon disulfide,0.235172977,0.0,0.0,1
ACT,2012-2013,Carbon monoxide,144200.3613626,0.0,0.0,16
ACT,2012-2013,Chlorine & compounds,249.96,2629.0,152.8123994,2
ACT,2012-2013,Chloroethane (ethyl chloride),4.962795338,0.0,0.0,1
ACT,2012-2013,Chloroform (trichloromethane),0.164602384,0.2,0.007511118,2
ACT,2012-2013,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.000132092,1
ACT,2012-2013,Chromium (III) compounds,2.4994008546605,2.6,0.010878171,11
ACT,2012-2013,Chromium (VI) compounds,0.72,0.0,0.004662073,2
ACT,2012-2013,Cobalt & compounds,0.0197030053816,0.0,0.0,7
ACT,2012-2013,Copper & compounds,33.736378047444,7.9,0.01398622,10
ACT,2012-2013,Cumene (1-methylethylbenzene),10.407921490249999,0.0,0.0,3
ACT,2012-2013,Cyclohexane,30.70833760075,0.0,0.0,3
ACT,2012-2013,Dichloromethane,10.17237317,0.1,0.113961789,2
ACT,2012-2013,Ethanol,2.1469182410000003,0.0,0.0,2
ACT,2012-2013,Ethyl acetate,3.480946134,0.0,0.0,1
ACT,2012-2013,Ethylbenzene,21.38395353435,0.0,0.015022236,4
ACT,2012-2013,Fluoride compounds,96.77,22755.0,40.82,3
ACT,2012-2013,Formaldehyde (methyl aldehyde),238.966150454,0.0,0.0,3
ACT,2012-2013,Hydrochloric acid,10.67,0.0,0.0,1
ACT,2012-2013,Hydrogen sulfide,32.89731936,0.0,0.0,2
ACT,2012-2013,Lead & compounds,53.483940653678005,1.3,0.016317256,11
ACT,2012-2013,Magnesium oxide fume,48.78,0.0,0.0,1
ACT,2012-2013,Manganese & compounds,14.2426374699684,82.0,0.0,9
ACT,2012-2013,Mercury & compounds,3.9093054390367,0.1,0.000155402,13
ACT,2012-2013,Methyl ethyl ketone,10.7437522,0.0,0.0,1
ACT,2012-2013,Methyl isobutyl ketone,3.935955455,0.0,0.0,1
ACT,2012-2013,Nickel & compounds,2.332883916389,16.0,0.044030691,10
ACT,2012-2013,Oxides of Nitrogen,112987.3768376,0.0,0.0,16
ACT,2012-2013,Particulate Matter ≤10.0 µm (PM10),30502.91928406,0.0,0.0,14
ACT,2012-2013,Particulate Matter ≤2.5 µm (PM2.5),7329.75845384,0.0,0.0,14
ACT,2012-2013,Phenol,0.0,0.0,0.098421545,1
ACT,2012-2013,Polychlorinated dioxins and furans (TEQ),1.199370797745e-06,0.0,8.28813e-08,8
ACT,2012-2013,Polycyclic aromatic hydrocarbons (B[a]Peq),5.776581749123,0.0,6.4751e-05,14
ACT,2012-2013,Selenium & compounds,0.006729938683955,2.6,0.0,8
ACT,2012-2013,Styrene (ethenylbenzene),0.899529371,0.0,0.0,1
ACT,2012-2013,Sulfur dioxide,2222.34585738431,0.0,0.0,16
ACT,2012-2013,Tetrachloroethylene,6.555322311,0.0,0.0,1
ACT,2012-2013,Toluene (methylbenzene),148.90722823801,0.0,0.106191667,6
ACT,2012-2013,Total Nitrogen,0.0,534939.0,0.0,2
ACT,2012-2013,Total Phosphorus,0.0,5955.0,0.0,2
ACT,2012-2013,Total Volatile Organic Compounds,24322.56328131129,0.0,0.0,23
ACT,2012-2013,Trichloroethylene,2.118495572,0.0,0.0,1
ACT,2012-2013,Vinyl Chloride Monomer,1.728236897,0.0,0.010360163,1
ACT,2012-2013,Xylenes (individual or mixed isomers),56.06246974716,0.0,0.0,6
ACT,2012-2013,Zinc and compounds,8.922222103735,26.4,0.176122765,10
ACT,2012-2013,n-Hexane,132.69001137955001,0.0,0.0,4
ACT,2013-2014,"1,1,2-Trichloroethane",0.46043607,0.0,0.0,1
ACT,2013-2014,"1,2-Dichloroethane",0.246427065,0.0,0.002476963,1
ACT,2013-2014,"1,3-Butadiene (vinyl ethylene)",0.1155548,0.0,0.0,3
ACT,2013-2014,Acetaldehyde,0.096674,0.0,0.0,3
ACT,2013-2014,Acetone,8.31524969,0.0,0.0,1
ACT,2013-2014,Acetonitrile,1.094585642,0.0,0.0,1
ACT,2013-2014,Acrylamide,8.19,0.0,0.0,1
ACT,2013-2014,Acrylonitrile (2-propenenitrile),7.177031295,0.0,0.0,1
ACT,2013-2014,Ammonia (total),1.23,3200.0,57.286233210000006,3
ACT,2013-2014,Antimony & compounds,0.0,0.0,0.016347959,1
ACT,2013-2014,Arsenic & compounds,0.94751060135825,0.2,0.003467749,10
ACT,2013-2014,Benzene,35.20103147626,0.0,0.009164765,6
ACT,2013-2014,Beryllium & compounds,0.20038522265065,0.02,0.001188942,10
ACT,2013-2014,Cadmium & compounds,4.560511261595,0.3,0.003467749,10
ACT,2013-2014,Carbon disulfide,0.23913715,0.0,0.0,1
ACT,2013-2014,Carbon monoxide,142316.0564573175,0.0,0.0,16
ACT,2013-2014,Chlorine & compounds,2430.7,2707.0,150.9308457,3
ACT,2013-2014,Chloroethane (ethyl chloride),5.56692437,0.0,0.0,1
ACT,2013-2014,Chloroform (trichloromethane),0.184639696,0.02,0.007183194,2
ACT,2013-2014,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.000126325,1
ACT,2013-2014,Chromium (III) compounds,2.6116252422575,3.1,0.010403247,11
ACT,2013-2014,Chromium (VI) compounds,1.66,0.0,0.004458534,2
ACT,2013-2014,Cobalt & compounds,0.019256868044,0.0,0.0,7
ACT,2013-2014,Copper & compounds,24.80152364646,9.4,0.013375603,10
ACT,2013-2014,Cumene (1-methylethylbenzene),7.80268301572,0.0,0.0,3
ACT,2013-2014,Cyclohexane,11.16080297887,0.0,0.0,2
ACT,2013-2014,Dichloromethane,11.41067246,0.02,0.108986393,2
ACT,2013-2014,Ethanol,2.531714551,0.0,0.0,2
ACT,2013-2014,Ethyl acetate,3.5396224,0.0,0.0,1
ACT,2013-2014,Ethylbenzene,17.84032988905,0.0,0.014366388,4
ACT,2013-2014,Fluoride compounds,711.373,20872.0,36.92,4
ACT,2013-2014,Formaldehyde (methyl aldehyde),302.89764763787497,0.0,0.0,4
ACT,2013-2014,Hydrochloric acid,43.05,0.0,0.0,1
ACT,2013-2014,Hydrogen sulfide,33.69291844,0.0,0.0,2
ACT,2013-2014,Lead & compounds,45.224480630545,3.8,0.01560487,11
ACT,2013-2014,Magnesium oxide fume,45.1,0.0,0.0,1
ACT,2013-2014,Manganese & compounds,22.310358997206,37.0,0.0,10
ACT,2013-2014,Mercury & compounds,5.2267382086405005,0.2,0.000148618,13
ACT,2013-2014,Methyl ethyl ketone,10.92485333,0.0,0.0,1
ACT,2013-2014,Methyl isobutyl ketone,4.002301547,0.0,0.0,1
ACT,2013-2014,Nickel & compounds,2.746840421135,12.6,0.042108379,11
ACT,2013-2014,Oxides of Nitrogen,155474.570502875,0.0,0.0,15
ACT,2013-2014,Particulate Matter ≤10.0 µm (PM10),38144.68726514063,0.0,0.0,14
ACT,2013-2014,Particulate Matter ≤2.5 µm (PM2.5),9121.64033222656,0.0,0.0,14
ACT,2013-2014,Phenol,0.0,0.0,0.094124612,1
ACT,2013-2014,Polychlorinated dioxins and furans (TEQ),1.172511337675e-06,0.0,7.92628e-08,9
ACT,2013-2014,Polycyclic aromatic hydrocarbons (B[a]Peq),9.653976380660623,0.0,6.19241e-05,14
ACT,2013-2014,Selenium & compounds,0.006121019537825,3.1,0.0,8
ACT,2013-2014,Styrene (ethenylbenzene),0.91469221,0.0,0.0,1
ACT,2013-2014,Sulfur dioxide,2059.9408649005404,0.0,0.0,16
ACT,2013-2014,Tetrachloroethylene,7.353312204,0.0,0.0,1
ACT,2013-2014,Toluene (methylbenzene),113.37637100394,0.0,0.101555503,7
ACT,2013-2014,Total Nitrogen,0.0,551262.0,0.0,2
ACT,2013-2014,Total Phosphorus,0.0,5101.0,0.0,2
ACT,2013-2014,Total Volatile Organic Compounds,19360.68021606285,0.0,0.0,22
ACT,2013-2014,Trichloroethylene,2.376383434,0.0,0.0,1
ACT,2013-2014,Vinyl Chloride Monomer,1.938617945,0.0,0.009907854,1
ACT,2013-2014,Xylenes (individual or mixed isomers),42.150704656680006,0.0,0.0,7
ACT,2013-2014,Zinc and compounds,9.055711714525,106.0,0.168433517,10
ACT,2013-2014,n-Hexane,58.704341986639996,0.0,0.0,3
ACT,2014-2015,"1,1,2-Trichloroethane",0.500035621,0.0,0.0,1
ACT,2014-2015,"1,2-Dichloroethane",0.267620889,0.0,0.003494737,1
ACT,2014-2015,"1,3-Butadiene (vinyl ethylene)",0.106682,0.0,0.0,2
ACT,2014-2015,Acetaldehyde,0.02061335,0.0,0.0,3
ACT,2014-2015,Acetone,9.961763415,0.0,0.0,1
ACT,2014-2015,Acetonitrile,1.311326011,0.0,0.0,1
ACT,2014-2015,Acrylamide,3.36,0.0,0.0,1
ACT,2014-2015,Acrylonitrile (2-propenenitrile),8.598164872,0.0,0.0,1
ACT,2014-2015,Ammonia (total),0.168,1952.0,76.28946812000001,3
ACT,2014-2015,Antimony & compounds,0.0,0.0,0.023065261,1
ACT,2014-2015,Arsenic & compounds,0.8227268632114746,0.2,0.004892631,10
ACT,2014-2015,Benzene,29.00722677138,0.0,0.012930525,6
ACT,2014-2015,Beryllium & compounds,0.08436116535905275,0.02,0.001677474,10
ACT,2014-2015,Cadmium & compounds,4.137391427425196,0.3,0.004892631,10
ACT,2014-2015,Carbon disulfide,0.286489017,0.0,0.0,1
ACT,2014-2015,Carbon monoxide,261921.99552350317,0.0,0.0,16
ACT,2014-2015,Chlorine & compounds,2575.8,3627.0,212.54945800000002,3
ACT,2014-2015,Chloroethane (ethyl chloride),6.04570464,0.0,0.0,1
ACT,2014-2015,Chloroform (trichloromethane),0.200519532,0.002,0.010134736,2
ACT,2014-2015,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.000178232,1
ACT,2014-2015,Chromium (III) compounds,2.556399617188379,3.3,0.014677894,11
ACT,2014-2015,Chromium (VI) compounds,0.168,0.0,0.006290526,2
ACT,2014-2015,Cobalt & compounds,0.01976837138203125,0.0,0.0,7
ACT,2014-2015,Copper & compounds,26.59680784117578,16.5,0.018871578,11
ACT,2014-2015,Cumene (1-methylethylbenzene),3.1318499275600002,0.0,0.0,2
ACT,2014-2015,Cyclohexane,8.46766619161,0.0,0.0,2
ACT,2014-2015,Dichloromethane,12.39204107,0.003,0.153768409,2
ACT,2014-2015,Ethanol,1.684845741,0.0,0.0,2
ACT,2014-2015,Ethyl acetate,4.240507771,0.0,0.0,1
ACT,2014-2015,Ethylbenzene,14.796604192150001,0.0,0.020269472,2
ACT,2014-2015,Fluoride compounds,69.409,20755.0,36.4,3
