state_scope,state_full_name,provider_name,search_query,source_type,verification_level,place_id,display_name,formatted_address,suburb,state,postcode,latitude,longitude,national_phone_number,website_uri,google_maps_uri,business_status,primary_type,types,accepted_items,note,in_state_bbox,passes_name_filter,passes_state_filter,confidence_score,keep,data_quality_status,corrected_source_type,corrected_accepted_items,quality_reason,final_keep,manual_review_required
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJXdeQNDET1moRepcfF578XgQ,Bunnings Keysborough,"Cheltenham Rd &, Springvale Rd, Keysborough VIC 3173, Australia",Springvale Rd,VIC,3173,-37.9898832,145.14697569999998,(03) 8796 7100,https://www.bunnings.com.au/stores/vic/keysborough?utm_source=google&utm_medium=places&utm_content=bunnings-keysborough&utm_campaign=googleplaces,https://maps.google.com/?cid=314966779885492090&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|service|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJscWzeDRs1moRsy9RPxDAbQ4,Bunnings Mentone,"23-27 Nepean Hwy, Mentone VIC 3194, Australia",23-27 Nepean Hwy,VIC,3194,-37.976882,145.069535,(03) 9581 7100,https://www.bunnings.com.au/stores/vic/mentone?utm_source=google&utm_medium=places&utm_content=bunnings-mentone&utm_campaign=googleplaces,https://maps.google.com/?cid=1039698265006747571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|service|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJLcfw1olr1moR1qKg0cuz9HQ,Bunnings Moorabbin,"Corner Fairchild Street &, Warrigal Rd, Moorabbin VIC 3189, Australia",Warrigal Rd,VIC,3189,-37.9455102,145.0797608,(03) 8540 9500,https://www.bunnings.com.au/stores/vic/moorabbin?utm_source=google&utm_medium=places&utm_content=bunnings-moorabbin&utm_campaign=googleplaces,https://maps.google.com/?cid=8427558490693739222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|point_of_interest|service|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJCRxDD-QR1moR-q5zvNMr2Bs,Bunnings Narre Warren,"1/9 Regency Dr, Narre Warren VIC 3805, Australia",1/9 Regency Dr,VIC,3805,-38.025891,145.309913,(03) 9293 0400,http://bunnings.com.au/,https://maps.google.com/?cid=2006401822393347834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|furniture_store|hardware_store|home_goods_store|building_materials_store|general_contractor|service|point_of_interest|store|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJ32ivl7Bq1moR4E3wIZIFaqA,Bunnings Notting Hill,"232-256 Ferntree Gully Rd, Notting Hill VIC 3168, Australia",232-256 Ferntree Gully Rd,VIC,3168,-37.9004949,145.1269677,(03) 9518 4400,https://www.bunnings.com.au/stores/vic/notting-hill?utm_source=google&utm_medium=places&utm_content=bunnings-notting-hill&utm_campaign=googleplaces,https://maps.google.com/?cid=11559057518792560096&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|point_of_interest|service|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJLc3zHM841moRThLCpcgH3mE,Bunnings Nunawading,"250 Whitehorse Rd, Nunawading VIC 3131, Australia",250 Whitehorse Rd,VIC,3131,-37.8192782,145.16688449999998,(03) 9845 3900,https://www.bunnings.com.au/stores/vic/nunawading?utm_source=google&utm_medium=places&utm_content=bunnings-nunawadig&utm_campaign=googleplaces,https://maps.google.com/?cid=7052082624864588366&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|service|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJoyK6WQlr1moRfOpFHVFL7-I,Bunnings Oakleigh,"1041 Centre Rd, Oakleigh South VIC 3167, Australia",1041 Centre Rd,VIC,3167,-37.9219217,145.084782,(03) 9865 2800,https://www.bunnings.com.au/stores/vic/oakleigh?utm_source=google&utm_medium=places&utm_content=bunnings-oakleigh&utm_campaign=googleplaces,https://maps.google.com/?cid=16352371583761115772&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|furniture_store|hardware_store|home_goods_store|building_materials_store|general_contractor|service|point_of_interest|store|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJCQBuc2Ue1moRKHTJa9T3RJc,Bunnings Pakenham,"855 Princes Hwy, Pakenham VIC 3810, Australia",855 Princes Hwy,VIC,3810,-38.061174,145.45753460000003,(03) 5945 4900,https://www.bunnings.com.au/stores/vic/pakenham?utm_source=google&utm_medium=places&utm_content=pakenham-&utm_campaign=googleplaces,https://maps.google.com/?cid=10900109489856934952&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|service|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJocp1mQw-1moRg54Dfro2JtE,Bunnings Scoresby,"1467 Ferntree Gully Rd, Scoresby VIC 3179, Australia",1467 Ferntree Gully Rd,VIC,3179,-37.8964181,145.2422449,(03) 9730 8900,https://www.bunnings.com.au/stores/vic/scoresby?utm_source=google&utm_medium=places&utm_content=bunnings-scoresby&utm_campaign=googleplaces,https://maps.google.com/?cid=15070793377647926915&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|furniture_store|hardware_store|home_goods_store|building_materials_store|general_contractor|service|point_of_interest|store|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJ45NUlOMU1moREQKb8wn_MZk,Bunnings Springvale,"849 Princes Hwy, Springvale VIC 3171, Australia",849 Princes Hwy,VIC,3171,-37.9323293,145.1535504,(03) 8558 7300,https://www.bunnings.com.au/stores/vic/springvale?utm_source=google&utm_medium=places&utm_content=bunnings-springvale&utm_campaign=googleplaces,https://maps.google.com/?cid=11038884579868606993&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|service|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Bunnings,Bunnings battery recycling Victoria Australia,battery_drop_off,official_battery_dropoff_but_branch_check_recommended,ChIJW8QYSuk-1moRiU_OlQnMHmw,Bunnings Vermont South,"606-634 Burwood Hwy, Vermont South VIC 3133, Australia",606-634 Burwood Hwy,VIC,3133,-37.8601364,145.1970184,(03) 8805 0800,https://www.bunnings.com.au/stores/vic/vermont-south?utm_source=google&utm_medium=places&utm_content=bunnings-vermont-south&utm_campaign=googleplaces,https://maps.google.com/?cid=7790888746937634697&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_improvement_store,home_improvement_store|garden_center|hardware_store|building_materials_store|general_contractor|furniture_store|home_goods_store|store|point_of_interest|service|establishment,used household batteries only; not a general e-waste provider,Battery-only retail drop-off candidate.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJa7Zl44gZ1moRaQPuQaqD8OU,Coles Berwick Central,"2 Richardson Grove, Berwick VIC 3806, Australia",2 Richardson Grove,VIC,3806,-38.0321167,145.345079,(03) 8768 5400,http://www.coles.com.au/find-stores/coles/vic/berwick-7695,https://maps.google.com/?cid=16568887796369851241&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJld58lLgP1moRtlwxHWJ6USw,Coles Botanic Ridge,"Shopping Centre, Craig Rd, Botanic Ridge VIC 3977, Australia",Craig Rd,VIC,3977,-38.1496679,145.2898137,(03) 9056 0100,http://www.coles.com.au/find-stores/coles/vic/botanic-ridge-7733,https://maps.google.com/?cid=3193468172597550262&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJqwVxJXE_1moRVozwTv8rHik,Coles Burwood East,"Blackburn Rd, Burwood East VIC 3151, Australia",Blackburn Rd,VIC,3151,-37.8537411,145.1508986,(03) 9847 8300,http://www.coles.com.au/find-stores/coles/vic/burwood-east-584,https://maps.google.com/?cid=2962853980397407318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJP1tZHqMQ1moRRnBaVe9EP_w,Coles Casey Central,"Casey Central Shopping Centre, Narre Warren - Cranbourne Rd, Narre Warren VIC 3977, Australia",Narre Warren - Cranbourne Rd,VIC,3977,-38.0685218,145.3007505,(03) 9705 4300,http://www.coles.com.au/find-stores/coles/vic/narre-warren-7697,https://maps.google.com/?cid=18176322415810474054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJ_WG89b4a1moRyXTQlo-UC2c,Coles Clyde North,"Berwick Cranbourne Rd, Shopping on Clyde, Clyde North VIC 3977, Australia",Shopping on Clyde,VIC,3977,-38.1190704,145.3203925,(03) 5991 6300,http://www.coles.com.au/find-stores/coles/vic/clyde-north-7758,https://maps.google.com/?cid=7425191755081872585&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJbR0J28cP1moRN6s_PRDM0K0,Coles Cranbourne,"Shopping Centre, High St, Cranbourne VIC 3977, Australia",High St,VIC,3977,-38.1056251,145.2820318,(03) 5991 1100,http://www.coles.com.au/find-stores/coles/vic/cranbourne-7918,https://maps.google.com/?cid=12524734933836475191&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJ84R9ekoO1moR7ZAfBdlDX9o,Coles Cranbourne West,"Duff St &, Sandhurst Centre, Monahans Rd, Cranbourne West VIC 3977, Australia",Monahans Rd,VIC,3977,-38.1031028,145.2654827,(03) 8468 4300,http://www.coles.com.au/find-stores/coles/vic/cranbourne-west-621,https://maps.google.com/?cid=15735370222428721389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJw_Ihnw8U1moRr95zyOzgrWo,Coles Dandenong,"Dandenong Shopping Centre, 23/26 Princes Hwy, Dandenong VIC 3175, Australia",23/26 Princes Hwy,VIC,3175,-37.982889,145.21371209999998,(03) 9706 8899,http://www.coles.com.au/find-stores/coles/vic/dandenong-684,https://maps.google.com/?cid=7687047446571245231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJZ-u4hiYa1moRogj4oUDjuTQ,Coles Eden Rise,"Oshea Rd & Clyde Rd, Berwick VIC 3806, Australia",Oshea Rd & Clyde Rd,VIC,3806,-38.0615846,145.3393704,(03) 9703 9300,http://www.coles.com.au/find-stores/coles/vic/berwick-south-544,https://maps.google.com/?cid=3799317627398523042&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJcSXBePoW1moRAwOuY2JDPcE,Coles Endeavour Hills,"Matthew Flinders Av &, Shopping Centre, Heatherton Rd, Endeavour Hills VIC 3802, Australia",Heatherton Rd,VIC,3802,-37.9776507,145.2582608,(03) 8906 4200,http://www.coles.com.au/find-stores/coles/vic/endeavour-hills-651,https://maps.google.com/?cid=13924359712757646083&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJL8tbBPM81moRQlYvYX_LH84,Coles Ferntree Gully,"Ferntree Gully Rd &, Mountain Gate Shopping Centre, Burwood Hwy, Ferntree Gully VIC 3156, Australia",Burwood Hwy,VIC,3156,-37.8828695,145.27779719999998,(03) 8706 1300,http://www.coles.com.au/find-stores/coles/vic/ferntree-gully-528,https://maps.google.com/?cid=14852813844042962498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJW-ErONQW1moR-qxQnQQtY9c,Coles Hallam,"2 Princes Domain Dr, Hallam VIC 3803, Australia",2 Princes Domain Dr,VIC,3803,-38.0047811,145.26637499999998,(03) 8795 1400,http://www.coles.com.au/find-stores/coles/vic/hallam-7716,https://maps.google.com/?cid=15520298238691290362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJK90wLeYd1moRKaYpUx15bbw,Coles Heritage Springs,"Henry Rd &, Heritage Springs Shopping Centre, McGregor Rd, Pakenham VIC 3810, Australia",McGregor Rd,VIC,3810,-38.0858034,145.4709604,(03) 5945 7000,http://www.coles.com.au/find-stores/coles/vic/pakenham-603,https://maps.google.com/?cid=13577641618448164393&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJcSbbNqUR1moRNE6jQP56DU8,Coles Lynbrook,"75 Lynbrook Blvd, Lynbrook VIC 3975, Australia",75 Lynbrook Blvd,VIC,3975,-38.0522785,145.25688670000002,(03) 8787 5755,http://www.coles.com.au/find-stores/coles/vic/lynbrook-699,https://maps.google.com/?cid=5696344336118271540&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|food|store|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJ5a1Wy-UZ1moRDnDPg0QSOIU,Coles Parkhill Junction,"Parkhill Plaza Shopping Centre, 215/225 Parkhill Dr, Berwick VIC 3806, Australia",215/225 Parkhill Dr,VIC,3806,-38.0144362,145.3235348,(03) 8794 5100,http://www.coles.com.au/find-stores/coles/vic/berwick-7731,https://maps.google.com/?cid=9599442691218698254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJqQaOWhgQ1moRsRshtnfIL3E,Coles Springhill,"Springhill Shopping Centre, Springhill Dr, Cranbourne VIC 3977, Australia",Springhill Dr,VIC,3977,-38.0847839,145.29256519999998,(03) 5991 8100,http://www.coles.com.au/find-stores/coles/vic/cranbourne-7601,https://maps.google.com/?cid=8155957866673544113&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJl5tF7SAV1moRc-DB-jcHqVo,Coles Springvale,"Shopping Centre, 825 Dandenong Rd, Springvale VIC 3171, Australia",825 Dandenong Rd,VIC,3171,-37.93476810000001,145.1567897,(03) 7501 8200,http://www.coles.com.au/find-stores/coles/vic/springvale-681,https://maps.google.com/?cid=6532760671489220723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJxUUUkyYb1moR6OPTO3cPzyU,Coles St Germain,"1/21 St Germain Blvd, Clyde North VIC 3978, Australia",1/21 St Germain Blvd,VIC,3978,-38.0948033,145.3624351,(03) 8750 6100,http://www.coles.com.au/find-stores/coles/vic/clyde-north-7748,https://maps.google.com/?cid=2724413304361706472&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|point_of_interest|food|store|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
VIC,Victoria,Coles,Coles battery recycling Victoria Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJVQwjonse1moRFCLVdqdlswI,Coles Village Lakeside,"Lakeside Blvd &, Princes Hwy, Pakenham VIC 3810, Australia",Princes Hwy,VIC,3810,-38.0619331,145.4553508,(03) 5940 1258,http://www.coles.com.au/find-stores/coles/vic/pakenham-520,https://maps.google.com/?cid=194610978834686484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
